Scenario_id,Object_type,Object_speed_kmph,time_to_collision_sec,braking_triggered,collision_avoided
5785,Bike,18.08215936016561,7.5,0,0
5786,Truck,53.21827470007625,4.38,0,0
5787,Bike,2.5390687735288657,7.48,0,0
5788,Truck,8.709298578944058,7.3,0,0
5789,Truck,35.08025214636475,6.05,0,0
5790,Motorcycle,55.76659825475818,1.83,1,0
5791,Bike,29.951329556002733,3.7,1,1
5792,Car,25.164838838427567,6.97,0,0
5793,Animal,9.613098896996224,1.54,1,0
5794,Animal,7.74391329674828,1.87,1,0
5795,Truck,59.32033203733946,3.54,1,1
5796,Pedestrian,2.125102514014728,1.49,1,0
5797,Motorcycle,17.290195223441376,1.56,1,0
5798,Truck,42.138847691132845,1.18,1,0
5799,Car,57.39812823972137,6.22,0,0
5800,Bike,5.684844854608562,5.51,0,0
5801,Bike,16.9742195701284,6.45,0,0
5802,Bike,17.28565432570188,1.56,1,0
5803,Animal,6.50112981887089,4.3,0,0
5804,Animal,4.551773476285955,0.75,1,0
5805,Car,22.93127210731346,2.3,1,1
5806,Motorcycle,10.397028964006905,5.15,0,0
5807,Motorcycle,25.868908995056234,6.64,0,0
5808,Animal,3.884537594616104,4.41,0,0
5809,Pedestrian,7.334793909058478,6.81,0,0
5810,Motorcycle,27.485578132822067,2.69,1,1
5811,Truck,56.80417542659571,3.27,1,1
5812,Bike,3.6748833291891403,7.35,0,0
5813,Pedestrian,6.539384467566844,1.08,1,0
5814,Animal,9.503239962495774,5.74,0,0
5815,Motorcycle,13.798195559631779,1.44,1,0
5816,Car,21.15575236275924,4.46,0,0
5817,Pedestrian,6.1870330520006895,3.66,1,1
5818,Truck,63.944612754158406,2.15,1,1
5819,Bike,29.74916304299787,2.02,1,1
5820,Truck,62.483278771687644,4.49,0,0
5821,Motorcycle,44.044516176770145,7.88,0,0
5822,Motorcycle,77.45272515831903,7.17,0,0
5823,Motorcycle,30.975686286997767,7.22,0,0
5824,Bike,6.680832167260943,7.79,0,0
5825,Truck,45.43258919883613,0.79,1,0
5826,Motorcycle,26.865894177745037,3.56,1,1
5827,Car,31.450595162996485,2.79,1,1
5828,Bike,8.248775131667523,1.64,1,0
5829,Car,30.134249207523222,5.34,0,0
5830,Bike,25.46839653600546,7.06,0,0
5831,Pedestrian,2.3574106227163885,2.45,1,1
5832,Pedestrian,9.350878852362026,7.55,0,0
5833,Car,35.014613235337094,2.2,1,1
5834,Animal,2.3989487219148122,4.48,0,0
5835,Animal,5.2677021994721365,4.09,0,0
5836,Car,94.34999391419451,4.32,0,0
5837,Pedestrian,2.7438925447178857,4.78,0,0
5838,Pedestrian,5.513699225038854,6.05,0,0
5839,Animal,5.573035374038863,7.24,0,0
5840,Car,36.88657582272285,4.86,0,0
5841,Bike,11.402537928216667,1.78,1,0
5842,Animal,5.207275548662585,2.65,1,1
5843,Pedestrian,9.977607385452758,1.75,1,0
5844,Animal,9.446026328888307,3.4,1,1
5845,Motorcycle,73.35159692596221,7.05,0,0
5846,Motorcycle,45.20351071586482,4.42,0,0
5847,Bike,13.087890146345512,6.36,0,0
5848,Car,19.87680891589044,6.0,0,0
5849,Truck,36.67000966025323,2.65,1,1
5850,Truck,6.146755808101444,4.92,0,0
5851,Pedestrian,3.382114077899074,3.82,1,1
5852,Pedestrian,5.889091480370727,2.62,1,1
5853,Truck,15.89936317021037,1.85,1,0
5854,Bike,16.985845354429532,3.35,1,1
5855,Animal,3.7563610527146665,4.64,0,0
5856,Truck,58.66468394172516,5.59,0,0
5857,Pedestrian,8.564090957038902,3.8,1,1
5858,Bike,5.32653667828974,1.09,1,0
5859,Motorcycle,85.56716051820788,3.84,1,1
5860,Pedestrian,7.701050691077613,5.04,0,0
5861,Truck,27.969787567708625,6.2,0,0
5862,Truck,70.04904680427427,7.53,0,0
5863,Car,6.795112491034505,6.7,0,0
5864,Bike,19.14161812857485,1.59,1,0
5865,Animal,7.266754851511603,3.26,1,1
5866,Animal,7.942085192489655,1.74,1,0
5867,Truck,19.959971174883645,6.1,0,0
5868,Pedestrian,3.483219304537624,1.21,1,0
5869,Truck,36.772660506617086,1.18,1,0
5870,Truck,35.60328955878577,4.22,0,0
5871,Car,92.5501335681163,1.17,1,0
5872,Truck,32.30117698390099,4.3,0,0
5873,Animal,6.6926351297218485,4.3,0,0
5874,Animal,9.854327148011444,1.95,1,0
5875,Pedestrian,9.15275542901092,5.02,0,0
5876,Pedestrian,8.149263185780342,5.3,0,0
5877,Pedestrian,4.466765134114149,1.57,1,0
5878,Truck,64.76426302694726,7.27,0,0
5879,Car,70.35491335522144,1.4,1,0
5880,Car,37.512407205410405,7.63,0,0
5881,Pedestrian,5.96525917783768,4.78,0,0
5882,Animal,7.695919891520909,6.28,0,0
5883,Car,65.45331723312526,6.8,0,0
5884,Bike,25.535817102604735,3.04,1,1
5885,Bike,24.055442195786856,3.64,1,1
5886,Car,22.389605786364502,6.45,0,0
5887,Car,27.41447959862137,0.59,1,0
5888,Pedestrian,4.82907020612245,6.78,0,0
5889,Car,34.28840841119567,1.8,1,0
5890,Car,79.87538655391293,4.56,0,0
5891,Animal,7.8801213664851275,2.48,1,1
5892,Truck,55.058896821417044,5.4,0,0
5893,Motorcycle,15.838669498314358,1.29,1,0
5894,Bike,11.229650742945966,6.82,0,0
5895,Car,19.716672085393675,6.81,0,0
5896,Animal,5.989100572477428,2.83,1,1
5897,Pedestrian,7.201248686984226,5.69,0,0
5898,Motorcycle,90.12913444929251,1.12,1,0
5899,Bike,1.5160050015798878,5.39,0,0
5900,Car,58.940574133506296,7.4,0,0
5901,Pedestrian,1.840591067536958,0.88,1,0
5902,Car,86.72850213585642,7.19,0,0
5903,Motorcycle,49.885555184883884,5.18,0,0
5904,Motorcycle,72.12261404732854,7.91,0,0
5905,Truck,44.46667123270467,5.3,0,0
5906,Pedestrian,8.740049176138992,1.48,1,0
5907,Motorcycle,70.47967395228558,1.26,1,0
5908,Animal,9.323820708783561,5.21,0,0
5909,Truck,49.371767054513654,5.78,0,0
5910,Car,40.21666251841409,3.71,1,1
5911,Car,47.29468907506695,5.34,0,0
5912,Truck,33.22336183802944,5.08,0,0
5913,Car,42.52216928118172,7.87,0,0
5914,Bike,23.512863804459677,7.29,0,0
5915,Bike,25.456097307979924,7.22,0,0
5916,Bike,17.10500428076029,2.2,1,1
5917,Truck,60.62961024843734,5.22,0,0
5918,Car,35.303751256511966,6.92,0,0
5919,Bike,12.574969688034448,7.01,0,0
5920,Motorcycle,88.74965794778943,1.84,1,0
5921,Animal,6.018929366666734,7.14,0,0
5922,Car,77.3096104210978,4.91,0,0
5923,Animal,1.7258640944957644,7.33,0,0
5924,Motorcycle,46.242256949817374,3.18,1,1
5925,Animal,2.389469454395053,2.23,1,1
5926,Bike,20.534079484475587,5.74,0,0
5927,Car,19.506053649184803,3.58,1,1
5928,Motorcycle,37.50339443086062,0.8,1,0
5929,Animal,9.599134095787685,2.74,1,1
5930,Pedestrian,9.224450776528977,1.54,1,0
5931,Motorcycle,27.10170538126624,5.93,0,0
5932,Car,76.45708701970892,6.18,0,0
5933,Motorcycle,23.193239084977925,1.06,1,0
5934,Car,94.24823847922661,6.11,0,0
5935,Bike,11.758208909518,1.46,1,0
5936,Pedestrian,7.825263877224257,1.56,1,0
5937,Car,74.86796347455707,7.29,0,0
5938,Motorcycle,61.80484215662995,1.09,1,0
5939,Motorcycle,80.36375792961938,7.64,0,0
5940,Animal,7.371858768319532,2.44,1,1
5941,Pedestrian,5.6470255377365195,6.2,0,0
5942,Pedestrian,4.25040679023272,5.91,0,0
5943,Bike,4.231612862765228,2.89,1,1
5944,Truck,55.41081137238671,6.17,0,0
5945,Animal,7.505746607641285,0.9,1,0
5946,Pedestrian,5.167579116164706,5.95,0,0
5947,Truck,38.83359590603648,0.77,1,0
5948,Animal,5.797548884594898,2.17,1,1
5949,Pedestrian,5.706048827098149,6.7,0,0
5950,Animal,7.401298295032417,7.18,0,0
5951,Truck,69.05713500830468,2.28,1,1
5952,Animal,4.556657188443628,2.82,1,1
5953,Pedestrian,1.907005229457767,6.44,0,0
5954,Pedestrian,9.130935406877226,6.4,0,0
5955,Pedestrian,5.492939590599379,1.87,1,0
5956,Truck,22.765479372415022,1.58,1,0
5957,Animal,9.638452817456928,1.54,1,0
5958,Motorcycle,46.37621995895239,2.87,1,1
5959,Bike,13.876512312715851,5.74,0,0
5960,Motorcycle,21.048600223527686,2.94,1,1
5961,Car,15.796288816879475,4.73,0,0
5962,Motorcycle,82.86377879478098,3.85,1,1
5963,Car,36.4376873321101,7.23,0,0
5964,Car,73.62083217248707,3.26,1,1
5965,Bike,24.465469604091595,4.35,0,0
5966,Motorcycle,46.09240181107885,5.96,0,0
5967,Pedestrian,4.828324530917424,6.92,0,0
5968,Animal,2.8497964476165762,5.0,0,0
5969,Truck,22.657690944219777,4.15,0,0
5970,Bike,19.75160114571709,5.25,0,0
5971,Pedestrian,7.434520481202913,3.02,1,1
5972,Animal,4.416955179415897,3.33,1,1
5973,Animal,1.7991678798414281,1.29,1,0
5974,Bike,12.357732970171327,4.14,0,0
5975,Animal,5.391191325171173,6.36,0,0
5976,Motorcycle,34.536967924083086,2.77,1,1
5977,Bike,12.146627402170717,2.1,1,1
5978,Bike,16.885765334686386,3.51,1,1
5979,Truck,16.95098678906778,4.64,0,0
5980,Car,10.340832668490112,3.01,1,1
5981,Animal,2.7751941015389345,4.93,0,0
5982,Car,68.77382022856591,0.86,1,0
5983,Pedestrian,6.935083972083804,2.55,1,1
5984,Pedestrian,3.3082278970503505,1.3,1,0
5985,Animal,4.086805912103632,5.85,0,0
5986,Truck,56.10225214751209,4.42,0,0
5987,Animal,3.937245115679051,7.09,0,0
5988,Car,79.98681355491885,4.03,0,0
5989,Animal,2.674827497993474,4.7,0,0
5990,Truck,69.44265041858196,0.88,1,0
5991,Animal,6.743539614860268,7.36,0,0
5992,Bike,2.0375604202416553,7.64,0,0
5993,Pedestrian,9.775819885499645,7.42,0,0
5994,Animal,3.4798462811263122,3.05,1,1
5995,Motorcycle,15.011517943056235,2.47,1,1
5996,Motorcycle,31.618343814892825,3.27,1,1
5997,Motorcycle,67.52136789608163,3.65,1,1
5998,Truck,56.25466892278341,2.69,1,1
5999,Bike,2.296717108838119,2.53,1,1
6000,Motorcycle,62.332511835799565,7.9,0,0
6001,Car,76.31258064655015,5.32,0,0
6002,Animal,3.6516815976469004,0.67,1,0
6003,Truck,38.1565275145299,4.79,0,0
6004,Truck,1.6834726808999916,5.86,0,0
6005,Animal,6.427450127300382,1.98,1,0
6006,Pedestrian,3.4738600907562414,0.78,1,0
6007,Pedestrian,1.9038651930031782,7.9,0,0
6008,Bike,19.731506238892013,0.77,1,0
6009,Pedestrian,9.695264570121832,2.01,1,1
6010,Bike,28.89482897484043,7.72,0,0
6011,Truck,29.94012259971717,5.56,0,0
6012,Animal,4.5177362111989545,4.16,0,0
6013,Car,49.39122027911465,1.53,1,0
6014,Animal,2.3201019644250644,0.97,1,0
6015,Bike,9.639506650922163,4.52,0,0
6016,Car,59.14024776645081,6.64,0,0
6017,Car,3.950966567912011,1.55,1,0
6018,Truck,63.5534125096904,2.25,1,1
6019,Motorcycle,25.870821139432035,4.92,0,0
6020,Bike,3.7154654534430667,7.94,0,0
6021,Car,84.52461693753284,4.39,0,0
6022,Animal,5.921544814011247,7.57,0,0
6023,Bike,10.274789350862086,5.29,0,0
6024,Bike,16.58166431696062,3.43,1,1
6025,Bike,28.66901402838265,3.11,1,1
6026,Bike,14.240424745360855,6.42,0,0
6027,Pedestrian,7.886026738224956,4.86,0,0
6028,Truck,5.4168672361376125,4.97,0,0
6029,Animal,2.354788829341403,7.25,0,0
6030,Truck,19.36628117757131,3.72,1,1
6031,Motorcycle,74.43533189299596,0.65,1,0
6032,Pedestrian,3.280134727944951,1.22,1,0
6033,Motorcycle,97.56403157876927,7.97,0,0
6034,Car,1.6286537949937574,6.53,0,0
6035,Pedestrian,6.621717204506584,7.35,0,0
6036,Bike,27.77139101293006,2.45,1,1
6037,Pedestrian,2.9844113116160664,0.63,1,0
6038,Animal,9.453445418433029,4.11,0,0
6039,Bike,9.575298451336655,4.46,0,0
6040,Bike,12.11752944803132,1.08,1,0
6041,Car,63.94366155588918,4.28,0,0
6042,Pedestrian,3.9083162416727237,3.76,1,1
6043,Animal,2.9121295390413566,7.05,0,0
6044,Bike,15.07311504372049,7.85,0,0
6045,Car,93.13798468009735,7.37,0,0
6046,Truck,54.97443237507302,2.63,1,1
6047,Pedestrian,3.8123423609894593,1.13,1,0
6048,Car,36.11709180209211,2.06,1,1
6049,Truck,14.837711359612609,0.63,1,0
6050,Motorcycle,28.458680210595375,3.6,1,1
6051,Pedestrian,4.232798623210975,4.38,0,0
6052,Pedestrian,6.061798803376112,2.11,1,1
6053,Car,71.38529247142324,6.72,0,0
6054,Motorcycle,67.16454502542679,3.17,1,1
6055,Pedestrian,5.062051073260291,7.93,0,0
6056,Bike,8.041526369104103,4.42,0,0
6057,Pedestrian,2.7087488596672316,4.3,0,0
6058,Animal,2.43053562700544,6.08,0,0
6059,Pedestrian,4.325394949782367,0.65,1,0
6060,Motorcycle,20.405137230763447,7.58,0,0
6061,Motorcycle,14.501770150430787,0.59,1,0
6062,Bike,14.516622621912022,5.63,0,0
6063,Car,96.07467723876539,0.76,1,0
6064,Motorcycle,69.66777627394401,7.99,0,0
6065,Animal,4.506440234346884,5.22,0,0
6066,Motorcycle,52.45056089637685,7.42,0,0
6067,Motorcycle,12.497147865109428,7.57,0,0
6068,Motorcycle,27.783035887551794,2.73,1,1
6069,Bike,5.781246935498377,0.88,1,0
6070,Car,44.34843315882175,3.34,1,1
6071,Animal,6.745424307710877,3.77,1,1
6072,Animal,2.639319460918533,7.92,0,0
6073,Car,86.36316844384145,2.56,1,1
6074,Bike,16.554698269218065,3.65,1,1
6075,Animal,6.901233442555805,2.69,1,1
6076,Pedestrian,3.840987598721145,6.81,0,0
6077,Pedestrian,2.021377321388572,4.55,0,0
6078,Pedestrian,3.338724741361628,1.36,1,0
6079,Truck,2.222667505416198,4.03,0,0
6080,Pedestrian,5.387298597498306,4.35,0,0
6081,Pedestrian,7.273928395445131,4.85,0,0
6082,Pedestrian,8.316402842843226,2.72,1,1
6083,Bike,5.878288923060541,3.62,1,1
6084,Car,67.93709315283076,5.92,0,0
6085,Car,9.192018313783274,1.41,1,0
6086,Bike,22.39720198884525,7.92,0,0
6087,Animal,4.322659204007249,4.55,0,0
6088,Pedestrian,1.7507443694062959,5.33,0,0
6089,Motorcycle,33.476089143488984,7.1,0,0
6090,Bike,14.732146943321546,6.46,0,0
6091,Animal,9.91195904417301,4.45,0,0
6092,Animal,6.7383870396998695,4.61,0,0
6093,Truck,73.17128380195102,6.22,0,0
6094,Bike,22.83638395392727,3.01,1,1
6095,Bike,5.449235698010385,4.3,0,0
6096,Car,52.49542791231813,6.74,0,0
6097,Car,8.927433508123793,7.58,0,0
6098,Bike,24.309281822188463,0.81,1,0
6099,Animal,9.313182057927905,0.9,1,0
6100,Animal,9.164221490219536,3.31,1,1
6101,Motorcycle,2.2199123627982145,3.99,1,1
6102,Motorcycle,67.14111528719467,5.66,0,0
6103,Pedestrian,3.9416113174604903,0.93,1,0
6104,Motorcycle,96.211579898466,7.5,0,0
6105,Animal,6.334056272193516,4.83,0,0
6106,Motorcycle,11.845456179720765,4.87,0,0
6107,Car,61.166796510090705,5.33,0,0
6108,Car,73.06691717423274,7.37,0,0
6109,Animal,2.9654149311722655,1.0,1,0
6110,Car,33.89687682240996,0.92,1,0
6111,Pedestrian,7.527706839288248,5.31,0,0
6112,Pedestrian,5.247890753843914,2.91,1,1
6113,Animal,7.730982576136061,5.92,0,0
6114,Bike,15.638153569670669,1.32,1,0
6115,Truck,38.24792084780028,2.68,1,1
6116,Bike,23.399508307257502,5.74,0,0
6117,Pedestrian,2.6933729416882928,6.75,0,0
6118,Car,59.93914206005248,7.61,0,0
6119,Motorcycle,58.70877508786867,5.46,0,0
6120,Motorcycle,55.97812713049095,3.25,1,1
6121,Truck,32.652084978745535,6.18,0,0
6122,Car,84.92153394122712,3.78,1,1
6123,Car,78.60514710383,2.44,1,1
6124,Car,75.83402727756457,1.98,1,0
6125,Truck,37.779043024818414,5.2,0,0
6126,Truck,75.31019683477878,2.28,1,1
6127,Animal,1.7908967311845663,7.48,0,0
6128,Car,41.550004341105215,4.73,0,0
6129,Car,93.95468466653563,6.01,0,0
6130,Car,94.03217562448651,3.9,1,1
6131,Motorcycle,16.388141498207183,7.82,0,0
6132,Animal,8.91158397042447,2.32,1,1
6133,Truck,26.163579384234172,6.04,0,0
6134,Car,44.82442432494641,4.72,0,0
6135,Car,43.233667150867085,4.1,0,0
6136,Car,20.616757808458015,3.2,1,1
6137,Animal,9.800481318713864,4.88,0,0
6138,Pedestrian,1.8246159137142735,3.07,1,1
6139,Animal,2.793715030071975,5.28,0,0
6140,Motorcycle,92.09404797082183,4.49,0,0
6141,Car,9.039713973205084,7.86,0,0
6142,Bike,24.5844542220259,3.02,1,1
6143,Car,8.744311469044211,1.56,1,0
6144,Truck,66.06988321134922,7.3,0,0
6145,Truck,66.0877672170513,6.36,0,0
6146,Car,86.63554979772903,0.79,1,0
6147,Bike,25.19334961519348,3.89,1,1
6148,Truck,55.76373403830022,4.27,0,0
6149,Bike,16.70327159420888,3.62,1,1
6150,Bike,8.454228236996993,6.28,0,0
6151,Pedestrian,6.345618807586879,2.93,1,1
6152,Truck,53.543458073533195,2.77,1,1
6153,Pedestrian,6.028831600554245,4.58,0,0
6154,Truck,35.46456993779236,6.28,0,0
6155,Pedestrian,3.822183840782869,7.11,0,0
6156,Bike,2.1177877134630387,7.05,0,0
6157,Animal,3.1437199289858864,5.31,0,0
6158,Animal,7.480014592539257,3.73,1,1
6159,Truck,13.032696848968795,2.44,1,1
6160,Bike,1.941392518194308,4.99,0,0
6161,Motorcycle,89.26386653091191,3.87,1,1
6162,Truck,54.120870196987454,7.11,0,0
6163,Truck,73.74995311636283,5.67,0,0
6164,Truck,59.04871292315488,1.08,1,0
6165,Truck,29.995119577542486,6.48,0,0
6166,Animal,3.327905661182365,3.86,1,1
6167,Pedestrian,1.9214569547453175,2.15,1,1
6168,Motorcycle,13.241194888316226,3.45,1,1
6169,Bike,6.709452842215024,4.78,0,0
6170,Motorcycle,8.115874586816176,4.74,0,0
6171,Pedestrian,8.956571792992328,2.33,1,1
6172,Pedestrian,2.5456806619527357,4.9,0,0
6173,Bike,13.49954457056744,4.35,0,0
6174,Car,39.46305520773395,7.61,0,0
6175,Truck,58.30356008384237,6.22,0,0
6176,Animal,2.3584041585859707,7.07,0,0
6177,Pedestrian,4.249205469225362,2.03,1,1
6178,Animal,6.3331767086769055,2.15,1,1
6179,Pedestrian,4.352286925042986,3.73,1,1
6180,Motorcycle,78.92720578853688,5.36,0,0
6181,Animal,1.684457699835239,4.84,0,0
6182,Animal,4.373209119859089,6.55,0,0
6183,Bike,26.044950770102705,2.65,1,1
6184,Animal,3.7095697215450896,0.83,1,0
6185,Truck,63.043554197377084,3.62,1,1
6186,Motorcycle,79.43618394566167,2.8,1,1
6187,Pedestrian,2.2791672307922815,2.99,1,1
6188,Pedestrian,6.323959095262634,6.55,0,0
6189,Motorcycle,29.215171629695124,4.51,0,0
6190,Animal,5.796405076819861,2.68,1,1
6191,Pedestrian,2.85747072426772,5.54,0,0
6192,Animal,8.004137394965051,6.4,0,0
6193,Animal,2.917906115746609,1.59,1,0
6194,Car,31.241996383764338,3.97,1,1
6195,Bike,21.616840925095367,2.78,1,1
6196,Pedestrian,7.150226980045378,7.95,0,0
6197,Bike,13.67697468992151,1.42,1,0
6198,Animal,2.3194376625909707,7.14,0,0
6199,Pedestrian,9.951187356402244,2.66,1,1
6200,Car,24.59516346637532,5.03,0,0
6201,Truck,77.50528770510832,4.26,0,0
6202,Bike,25.772219134855515,4.75,0,0
6203,Pedestrian,9.139329434401015,6.11,0,0
6204,Pedestrian,7.8125988303505896,5.5,0,0
6205,Truck,54.45304345051631,1.01,1,0
6206,Bike,16.61096167561794,1.83,1,0
6207,Pedestrian,5.206116024160504,1.32,1,0
6208,Car,88.88902860241379,7.58,0,0
6209,Truck,6.71900455719182,6.09,0,0
6210,Pedestrian,4.350483723756176,5.72,0,0
6211,Car,47.33064338176804,4.52,0,0
6212,Motorcycle,46.86598403835702,2.76,1,1
6213,Truck,34.0699370457477,1.23,1,0
6214,Pedestrian,4.648557866027911,6.56,0,0
6215,Motorcycle,38.54012850283687,1.55,1,0
6216,Motorcycle,16.97003750288187,5.51,0,0
6217,Bike,26.477148156648735,5.05,0,0
6218,Car,44.28446311680177,0.98,1,0
6219,Motorcycle,23.824943817622632,4.15,0,0
6220,Motorcycle,58.13937969539077,6.54,0,0
6221,Animal,1.668641305556654,1.38,1,0
6222,Bike,3.166587185470579,5.46,0,0
6223,Bike,23.89881638237874,1.98,1,0
6224,Bike,24.51112241968258,1.99,1,0
6225,Animal,7.931534248425383,2.88,1,1
6226,Animal,5.941882488730812,1.55,1,0
6227,Car,23.05734463664541,7.91,0,0
6228,Car,45.026463907380275,1.04,1,0
6229,Car,22.064646443554782,7.59,0,0
6230,Motorcycle,96.09499312096392,3.78,1,1
6231,Motorcycle,92.3188622122827,2.26,1,1
6232,Car,34.212258301590076,5.68,0,0
6233,Bike,12.34109365035788,4.38,0,0
6234,Truck,48.26231868350249,5.16,0,0
6235,Animal,6.613656504455854,1.46,1,0
6236,Bike,9.804785348574315,1.38,1,0
6237,Pedestrian,7.354723582559963,3.68,1,1
6238,Motorcycle,43.41865274565549,5.73,0,0
6239,Truck,46.888338394142295,0.8,1,0
6240,Pedestrian,5.4350362519756565,2.75,1,1
6241,Car,47.09027789526362,1.67,1,0
6242,Pedestrian,9.269348213275265,4.12,0,0
6243,Pedestrian,7.768277781497767,5.38,0,0
6244,Bike,5.185672121377261,5.84,0,0
6245,Bike,27.480629614491974,2.26,1,1
6246,Truck,43.104710230022214,1.04,1,0
6247,Bike,26.971403365626628,6.45,0,0
6248,Pedestrian,7.455246579419258,7.21,0,0
6249,Animal,1.4876948961000367,4.98,0,0
6250,Animal,5.457475147162805,0.6,1,0
6251,Bike,20.037985551866804,1.65,1,0
6252,Animal,5.360429114568612,2.09,1,1
6253,Animal,2.687910625280181,2.1,1,1
6254,Animal,5.27494582336241,2.79,1,1
6255,Animal,8.081629412044036,2.07,1,1
6256,Truck,72.48979799012812,3.08,1,1
6257,Bike,6.041132621438011,3.22,1,1
6258,Motorcycle,75.74295000118424,4.73,0,0
6259,Motorcycle,37.58545549175077,3.06,1,1
6260,Bike,22.02946542372731,6.0,0,0
6261,Car,49.70762619596585,2.34,1,1
6262,Motorcycle,2.363485481882785,3.78,1,1
6263,Animal,2.353652422435844,6.16,0,0
6264,Bike,28.11563835909308,6.54,0,0
6265,Pedestrian,6.9355513998382765,1.2,1,0
6266,Animal,7.3311667199385635,5.84,0,0
6267,Bike,11.671116919283662,0.5,1,0
6268,Truck,71.21389331903039,6.28,0,0
6269,Truck,73.20534659442711,5.17,0,0
6270,Bike,24.17835781580224,5.56,0,0
6271,Pedestrian,7.1285949534841055,7.24,0,0
6272,Pedestrian,3.0005667662457665,5.83,0,0
6273,Car,31.27195095470723,1.57,1,0
6274,Animal,9.166425418526448,3.74,1,1
6275,Car,91.19547398275778,5.49,0,0
6276,Motorcycle,38.31654659009388,2.41,1,1
6277,Animal,6.923793164630682,3.61,1,1
6278,Pedestrian,8.565332235376852,2.67,1,1
6279,Motorcycle,46.74636325932065,3.39,1,1
6280,Bike,18.796537502645595,7.39,0,0
6281,Bike,1.531578139879362,2.01,1,1
6282,Motorcycle,11.830063258256846,5.21,0,0
6283,Animal,1.7278003796398669,6.81,0,0
6284,Pedestrian,6.33559985916183,2.24,1,1
6285,Truck,51.52296158456983,1.13,1,0
6286,Bike,11.106773597479192,3.13,1,1
6287,Truck,14.74720694540141,6.78,0,0
6288,Animal,3.2970502792060024,4.96,0,0
6289,Pedestrian,5.901386617825208,7.29,0,0
6290,Animal,4.0492207455465845,7.54,0,0
6291,Pedestrian,3.5490931526590677,4.83,0,0
6292,Bike,5.361999343102518,7.86,0,0
6293,Motorcycle,1.2428217541526978,3.79,1,1
6294,Motorcycle,29.21395144774229,1.74,1,0
6295,Pedestrian,5.389144868240683,2.98,1,1
6296,Animal,9.570406432695352,5.3,0,0
6297,Bike,18.770569367263366,5.5,0,0
6298,Motorcycle,70.96571253542945,1.41,1,0
6299,Car,27.918859052796112,5.05,0,0
6300,Animal,8.37804022187651,2.78,1,1
6301,Pedestrian,9.580514554625566,6.06,0,0
6302,Car,99.62266698555963,3.78,1,1
6303,Truck,77.0349218186664,6.13,0,0
6304,Pedestrian,8.32680677268091,6.06,0,0
6305,Motorcycle,51.8906354697819,3.91,1,1
6306,Bike,5.328411559482657,4.25,0,0
6307,Pedestrian,6.854585169030079,2.41,1,1
6308,Truck,75.87686954272716,2.49,1,1
6309,Bike,13.502430394859278,5.5,0,0
6310,Animal,9.21587152147705,4.07,0,0
6311,Motorcycle,93.32933384405094,6.88,0,0
6312,Pedestrian,6.497886809775734,6.88,0,0
6313,Animal,6.389980038439612,2.47,1,1
6314,Pedestrian,3.066378101514956,7.34,0,0
6315,Car,28.115223418805588,2.5,1,1
6316,Animal,3.7305258143886406,7.68,0,0
6317,Bike,3.012371299611787,7.28,0,0
6318,Bike,26.27510578252373,5.73,0,0
6319,Motorcycle,50.82828472417036,2.34,1,1
6320,Motorcycle,48.61608256573631,2.3,1,1
6321,Car,18.620922702075042,6.72,0,0
6322,Pedestrian,7.860269891131837,1.9,1,0
6323,Pedestrian,4.917965273614785,0.78,1,0
6324,Truck,38.28707394733731,6.14,0,0
6325,Truck,10.353091322127852,6.48,0,0
6326,Animal,7.7286402280256326,2.07,1,1
6327,Motorcycle,61.62653077125729,4.47,0,0
6328,Truck,73.44612495990084,1.6,1,0
6329,Pedestrian,9.816741752150227,0.67,1,0
6330,Car,29.84675043643313,3.71,1,1
6331,Car,57.30058865487902,6.21,0,0
6332,Animal,5.328627772288526,2.7,1,1
6333,Truck,29.983605911415633,3.74,1,1
6334,Bike,10.982197363543163,4.84,0,0
6335,Animal,6.977302897392391,4.22,0,0
6336,Car,34.02490523784192,3.66,1,1
6337,Pedestrian,5.183157697514192,7.94,0,0
6338,Car,51.098906835897196,1.11,1,0
6339,Truck,5.9098962887255855,5.3,0,0
6340,Car,57.874071666391835,4.87,0,0
6341,Car,62.53122414811724,7.8,0,0
6342,Motorcycle,46.18199050560451,4.29,0,0
6343,Car,84.29412645900108,4.94,0,0
6344,Motorcycle,89.01192857246568,6.71,0,0
6345,Animal,5.274492552536541,7.52,0,0
6346,Motorcycle,53.76397939342376,2.25,1,1
6347,Motorcycle,2.920274521494,1.09,1,0
6348,Pedestrian,5.365459908281984,4.75,0,0
6349,Motorcycle,20.400479387873265,2.82,1,1
6350,Motorcycle,41.44075797826688,2.94,1,1
6351,Car,16.14565386393258,5.09,0,0
6352,Pedestrian,5.041115712809347,5.29,0,0
6353,Motorcycle,84.46049948483444,3.67,1,1
6354,Pedestrian,9.520987110405876,4.23,0,0
6355,Truck,75.05609315182824,7.0,0,0
6356,Animal,1.7585807442463788,5.72,0,0
6357,Truck,61.1170380339049,7.15,0,0
6358,Truck,32.254963254427025,3.09,1,1
6359,Animal,7.118306576087793,0.96,1,0
6360,Truck,61.6129260909213,5.63,0,0
6361,Bike,23.226521900386036,5.91,0,0
6362,Bike,11.100277358240026,7.41,0,0
6363,Motorcycle,65.25194136025718,5.52,0,0
6364,Truck,15.367364077383145,5.18,0,0
6365,Bike,15.1517232015046,6.27,0,0
6366,Car,96.51905587938292,5.57,0,0
